#WAVELENGTH FLUX
1.448817686274182051e+03 0.000000000000000000e+00
1.448897412980906665e+03 0.000000000000000000e+00
1.448977139687631279e+03 0.000000000000000000e+00
1.449056866394355893e+03 0.000000000000000000e+00
1.449136593101546168e+03 0.000000000000000000e+00
1.449216319808270782e+03 0.000000000000000000e+00
1.449296046514995396e+03 0.000000000000000000e+00
1.449375773221720010e+03 0.000000000000000000e+00
1.449455499928910285e+03 0.000000000000000000e+00
1.449535226635634899e+03 0.000000000000000000e+00
1.449614953342359513e+03 0.000000000000000000e+00
1.449694680049549788e+03 0.000000000000000000e+00
1.449774406756274402e+03 0.000000000000000000e+00
1.449854133462999016e+03 0.000000000000000000e+00
1.449933860169723630e+03 0.000000000000000000e+00
1.450013586876913905e+03 0.000000000000000000e+00
1.450093313583638519e+03 0.000000000000000000e+00
1.450173040290363133e+03 0.000000000000000000e+00
1.450252766997087747e+03 0.000000000000000000e+00
1.450332493704278022e+03 0.000000000000000000e+00
1.450412220411002636e+03 0.000000000000000000e+00
1.450491947117727250e+03 0.000000000000000000e+00
1.450571673824917525e+03 0.000000000000000000e+00
1.450651400531642139e+03 0.000000000000000000e+00
1.450731127238366753e+03 0.000000000000000000e+00
1.450810853945091367e+03 0.000000000000000000e+00
1.450890580652281642e+03 0.000000000000000000e+00
