#WAVELENGTH FLUX
1.318947863742490881e+03 -1.336726095384571625e-17
1.318957829580846465e+03 -9.546605500710180623e-18
1.318967795419202048e+03 -7.108754129200412117e-18
1.318977761257557631e+03 -6.449387484110219452e-18
1.318987727095913442e+03 -7.531258665094046283e-18
1.318997692934269025e+03 -1.039207641401123572e-17
1.319007658772624609e+03 -1.461014284644460826e-17
1.319017624610980420e+03 -1.971042034843579635e-17
1.319027590449336003e+03 -2.493473971968714203e-17
1.319037556287691586e+03 -2.958076750687204646e-17
1.319047522126047170e+03 -3.322838481485247887e-17
1.319057487964402753e+03 -3.568971262898793134e-17
1.319067453802758564e+03 -3.705070228946040372e-17
1.319077419641114147e+03 -3.736680442326353918e-17
1.319087385479469731e+03 -3.661193804425651273e-17
1.319097351317825314e+03 -3.459940258063564893e-17
1.319107317156181125e+03 -3.109764781403108111e-17
1.319117282994536708e+03 -2.603312795522282750e-17
1.319127248832892292e+03 -1.957130716929000445e-17
1.319137214671247875e+03 -1.227339381200974505e-17
1.319147180509603686e+03 -4.895852008670555693e-18
1.319157146347959269e+03 1.723061009957765663e-18
1.319167112186314853e+03 6.741277842558859788e-18
1.319177078024670436e+03 9.709581019535173851e-18
1.319187043863026247e+03 1.025456785315310756e-17
1.319197009701381830e+03 8.739125315705340654e-18
1.319206975539737414e+03 5.570684396600918706e-18
1.319216941378092997e+03 1.470924783220210439e-18
1.319226907216448808e+03 -3.130625823475540353e-18
1.319236873054804391e+03 -7.940379608723549143e-18
1.319246838893159975e+03 -1.269288798292076790e-17
1.319256804731515558e+03 -1.691925436284127869e-17
1.319266770569871369e+03 -1.992165619709296904e-17
1.319276736408226952e+03 -2.116940813313028329e-17
1.319286702246582536e+03 -2.060966105444120272e-17
1.319296668084938119e+03 -1.890552544781382580e-17
1.319306633923293930e+03 -1.721899856942577374e-17
1.319316599761649513e+03 -1.669440652591979404e-17
1.319326565600005097e+03 -1.789392331851984635e-17
1.319336531438360680e+03 -2.068990022705405911e-17
1.319346497276716491e+03 -2.426384897599786641e-17
1.319356463115072074e+03 -2.768236543409680721e-17
1.319366428953427658e+03 -3.022770541336533960e-17
1.319376394791783241e+03 -3.142517299957577527e-17
1.319386360630139052e+03 -3.123663806984392858e-17
1.319396326468494635e+03 -2.957826410336713902e-17
1.319406292306850219e+03 -2.671742254657741225e-17
1.319416258145205802e+03 -2.302254201737391581e-17
1.319426223983561613e+03 -1.928815260230473115e-17
1.319436189821917196e+03 -1.652527103566018884e-17
1.319446155660272780e+03 -1.553902743943873380e-17
1.319456121498628363e+03 -1.670944965275031520e-17
1.319466087336984174e+03 -1.959175850820830750e-17
1.319476053175339757e+03 -2.322174668533004133e-17
1.319486019013695341e+03 -2.642230716038853650e-17
1.319495984852050924e+03 -2.818220924057455728e-17
1.319505950690406735e+03 -2.783084754621588044e-17
1.319515916528762318e+03 -2.514009332520213610e-17
1.319525882367117902e+03 -2.012703337737133104e-17
1.319535848205473485e+03 -1.323572220843993086e-17
1.319545814043829296e+03 -4.978323266843134564e-18
1.319555779882184879e+03 3.900773727348149715e-18
1.319565745720540463e+03 1.264987477515036978e-17
1.319575711558896046e+03 2.043866196524842357e-17
1.319585677397251857e+03 2.614562613528430211e-17
1.319595643235607440e+03 2.900043784218575829e-17
1.319605609073963024e+03 2.823782969775151259e-17
1.319615574912318607e+03 2.421351309796251257e-17
1.319625540750674418e+03 1.759295244216505523e-17
1.319635506589030001e+03 9.591903639161384968e-18
1.319645472427385585e+03 1.223063351556513784e-18
1.319655438265741168e+03 -6.696721801095862566e-18
1.319665404104096979e+03 -1.346943484044302424e-17
1.319675369942452562e+03 -1.846970958012175525e-17
1.319685335780808146e+03 -2.116620638135488671e-17
1.319695301619163729e+03 -2.138124061562735283e-17
1.319705267457519540e+03 -1.955332763885078239e-17
1.319715233295875123e+03 -1.664261382371255752e-17
1.319725199134230706e+03 -1.396382671416700876e-17
1.319735164972586290e+03 -1.267803386949931383e-17
1.319745130810942101e+03 -1.322829734738094150e-17
1.319755096649297684e+03 -1.541946864704029335e-17
1.319765062487653267e+03 -1.828978459916337354e-17
1.319775028326008851e+03 -2.073755044907952778e-17
1.319784994164364662e+03 -2.187666153622538602e-17
1.319794960002720245e+03 -2.099267553011478319e-17
1.319804925841075828e+03 -1.799691461686650136e-17
1.319814891679431412e+03 -1.291015402205808876e-17
1.319824857517787223e+03 -6.311507457256996348e-18
1.319834823356142806e+03 1.054330070151057829e-18
1.319844789194498389e+03 8.209556722521953741e-18
1.319854755032853973e+03 1.414270773902856098e-17
1.319864720871209784e+03 1.799545459500451345e-17
1.319874686709565367e+03 1.907096763528770635e-17
1.319884652547920950e+03 1.705219483443040981e-17
1.319894618386276534e+03 1.217922777767498217e-17
1.319904584224632345e+03 5.258014960861576441e-18
1.319914550062987928e+03 -2.332661988096007264e-18
1.319924515901343511e+03 -9.096550869996523082e-18
1.319934481739699095e+03 -1.386066842814824660e-17
1.319944447578054906e+03 -1.584922795128025767e-17
1.319954413416410489e+03 -1.523308167652937825e-17
1.319964379254766072e+03 -1.253760155336913679e-17
1.319974345093121656e+03 -9.014427598600550405e-18
1.319984310931477467e+03 -5.951883321691937121e-18
1.319994276769833050e+03 -4.263534038828223754e-18
1.320004242608188633e+03 -4.224025495587914720e-18
1.320014208446544217e+03 -5.023654744296242749e-18
1.320024174284900027e+03 -5.293244144726212568e-18
1.320034140123255611e+03 -3.751764145626059826e-18
1.320044105961611194e+03 1.909218365712074098e-19
1.320054071799966778e+03 5.811612753495023865e-18
1.320064037638322588e+03 1.138179615044573805e-17
1.320074003476678172e+03 1.484860812011290633e-17
1.320083969315033755e+03 1.479028926866104401e-17
1.320093935153389339e+03 1.106510008126589875e-17
1.320103900991745149e+03 4.986084176660481769e-18
1.320113866830100733e+03 -1.426559750625105232e-18
1.320123832668456316e+03 -6.119635007465792728e-18
1.320133798506811900e+03 -7.482949885795353278e-18
1.320143764345167710e+03 -5.039109516776716045e-18
1.320153730183523294e+03 1.165600752543239991e-18
1.320163696021878877e+03 9.747961170925042099e-18
1.320173661860234461e+03 1.883594360773892427e-17
1.320183627698590271e+03 2.614640579673187318e-17
1.320193593536945855e+03 2.951567544179194719e-17
1.320203559375301438e+03 2.823646439532597439e-17
1.320213525213657022e+03 2.248508869540908081e-17
1.320223491052012832e+03 1.398823328991528673e-17
1.320233456890368416e+03 4.825129955396829737e-18
1.320243422728723999e+03 -3.007038283998159422e-18
1.320253388567079583e+03 -8.129459988162069025e-18
1.320263354405435393e+03 -1.015207033782906877e-17
1.320273320243790977e+03 -9.557701777005680792e-18
1.320283286082146560e+03 -7.515978181197662026e-18
1.320293251920502144e+03 -5.512598264490129841e-18
1.320303217758857954e+03 -4.818890384819204088e-18
1.320313183597213538e+03 -5.999829895231180791e-18
1.320323149435569121e+03 -8.928698947434245701e-18
1.320333115273924705e+03 -1.276896583381821970e-17
1.320343081112280515e+03 -1.662052123015173992e-17
1.320353046950636099e+03 -1.982624226017684790e-17
1.320363012788991682e+03 -2.206657113380671273e-17
1.320372978627347266e+03 -2.347658670328224920e-17
1.320382944465703076e+03 -2.422615302654698562e-17
1.320392910304058660e+03 -2.456623810699520854e-17
1.320402876142414243e+03 -2.459379555540386220e-17
1.320412841980769826e+03 -2.432254598126503930e-17
1.320422807819125637e+03 -2.361405341584462231e-17
1.320432773657481221e+03 -2.227330905826209888e-17
1.320442739495836804e+03 -2.006176357874009032e-17
1.320452705334192387e+03 -1.692283761637656945e-17
1.320462671172548198e+03 -1.311057337286139412e-17
1.320472637010903782e+03 -9.294911806260641263e-18
1.320482602849259365e+03 -6.408787511971283244e-18
1.320492568687614948e+03 -5.296564657766140166e-18
1.320502534525970759e+03 -6.205459270114108128e-18
1.320512500364326343e+03 -8.750268630572592462e-18
1.320522466202681926e+03 -1.186299351014660636e-17
1.320532432041037509e+03 -1.434225305745679590e-17
1.320542397879393320e+03 -1.531582410508433725e-17
1.320552363717748904e+03 -1.429143028403503123e-17
1.320562329556104487e+03 -1.162507977314469529e-17
1.320572295394460070e+03 -7.893530797928207679e-18
1.320582261232815881e+03 -3.883921651038409752e-18
1.320592227071171465e+03 8.746876174488737015e-20
1.320602192909527048e+03 4.342175286320219230e-18
1.320612158747882631e+03 9.677446997454677884e-18
1.320622124586238442e+03 1.652485839264014769e-17
1.320632090424594026e+03 2.435081407291893784e-17
1.320642056262949609e+03 3.141041521441191414e-17
1.320652022101305192e+03 3.549786272128373024e-17
1.320661987939661003e+03 3.523744650481364447e-17
1.320671953778016587e+03 3.082382562207674268e-17
1.320681919616372170e+03 2.376800374892567418e-17
1.320691885454727753e+03 1.600351734808700585e-17
1.320701851293083564e+03 8.755779453578537909e-18
1.320711817131439147e+03 2.259508701581090593e-18
1.320721782969794731e+03 -3.766067731792318668e-18
1.320731748808150314e+03 -9.559770799053708969e-18
1.320741714646506125e+03 -1.488128114183519661e-17
1.320751680484861708e+03 -1.922887757340703439e-17
1.320761646323217292e+03 -2.190922095548226594e-17
1.320771612161572875e+03 -2.270721443840341271e-17
1.320781577999928686e+03 -2.154792310322820132e-17
1.320791543838284269e+03 -1.904143347114065089e-17
1.320801509676639853e+03 -1.607375743545671950e-17
1.320811475514995436e+03 -1.377558570197837717e-17
1.320821441353351247e+03 -1.312717856541886924e-17
1.320831407191706830e+03 -1.440957399960653207e-17
1.320841373030062414e+03 -1.715652029228946581e-17
1.320851338868417997e+03 -2.017153891747853830e-17
1.320861304706773808e+03 -2.194528547454348632e-17
1.320871270545129391e+03 -2.108817724097374021e-17
1.320881236383484975e+03 -1.677346798033420721e-17
1.320891202221840558e+03 -8.900359405651042975e-18
1.320901168060196369e+03 1.410540114553528514e-18
1.320911133898551952e+03 1.220525846402130703e-17
1.320921099736907536e+03 2.112527108843490962e-17
1.320931065575263119e+03 2.623779886392459348e-17
1.320941031413618930e+03 2.750718156122457961e-17
1.320950997251974513e+03 2.614513109383822783e-17
1.320960963090330097e+03 2.453377073824078600e-17
1.320970928928685680e+03 2.439908695775922567e-17
1.320980894767041491e+03 2.570601375771713275e-17
1.320990860605397074e+03 2.686050725638578552e-17
1.321000826443752658e+03 2.569905951622981741e-17
1.321010792282108241e+03 2.071488120212520045e-17
1.321020758120464052e+03 1.234253118443975557e-17
1.321030723958819635e+03 2.462612466979840546e-18
1.321040689797175219e+03 -6.255065940925085281e-18
1.321050655635530802e+03 -1.140840060266283337e-17
1.321060621473886613e+03 -1.160708682633029864e-17
1.321070587312242196e+03 -6.749714665472075386e-18
1.321080553150597780e+03 2.186640255197808719e-18
1.321090518988953363e+03 1.312175638341356063e-17
1.321100484827309174e+03 2.354972021284472079e-17
1.321110450665664757e+03 3.107420256343350736e-17
1.321120416504020341e+03 3.374600440307188470e-17
1.321130382342375924e+03 3.129271461893361869e-17
1.321140348180731735e+03 2.425140744001845460e-17
1.321150314019087318e+03 1.488648935965048672e-17
1.321160279857442902e+03 5.731188708362566032e-18
1.321170245695798485e+03 -9.504191912442621665e-19
1.321180211534154296e+03 -3.683459220757973126e-18
1.321190177372509879e+03 -2.845556307996243205e-18
1.321200143210865463e+03 1.677120270969657210e-19
1.321210109049221046e+03 3.111866892351900965e-18
1.321220074887576857e+03 3.966517529954000337e-18
1.321230040725932440e+03 1.757535736184653510e-18
1.321240006564288024e+03 -3.341191024335154592e-18
1.321249972402643607e+03 -1.014723173530403491e-17
1.321259938240999418e+03 -1.713598715484466328e-17
1.321269904079355001e+03 -2.303904730938023593e-17
1.321279869917710585e+03 -2.717101037862477950e-17
1.321289835756066168e+03 -2.927899528347653816e-17
1.321299801594421979e+03 -2.951057855612957314e-17
1.321309767432777562e+03 -2.795168924032652995e-17
1.321319733271133146e+03 -2.493115956749429427e-17
1.321329699109488729e+03 -2.081602001025144495e-17
1.321339664947844540e+03 -1.637023206517189076e-17
1.321349630786200123e+03 -1.246999412975263569e-17
1.321359596624555707e+03 -9.717260692520075575e-18
1.321369562462911290e+03 -8.309899911864747225e-18
1.321379528301267101e+03 -7.736956337895787928e-18
1.321389494139622684e+03 -7.360342144333814141e-18
1.321399459977978267e+03 -6.765187776968348882e-18
1.321409425816333851e+03 -5.985998896701324623e-18
1.321419391654689662e+03 -5.273726359741410116e-18
1.321429357493045245e+03 -4.641178154847783877e-18
1.321439323331400828e+03 -3.658554493425327951e-18
1.321449289169756412e+03 -1.718669602584458589e-18
1.321459255008112223e+03 1.396545618172169581e-18
1.321469220846467806e+03 5.102495071807110583e-18
1.321479186684823389e+03 8.185456577089696067e-18
1.321489152523178973e+03 9.469994420403221356e-18
1.321499118361534784e+03 8.402524972358168951e-18
1.321509084199890367e+03 5.665881614824483129e-18
1.321519050038245950e+03 2.623242608032055508e-18
1.321529015876601534e+03 8.163361285996314628e-19
1.321538981714957345e+03 1.520133200965993336e-18
1.321548947553312928e+03 5.043065807554780042e-18
1.321558913391668511e+03 1.159948798684131502e-17
1.321568879230024095e+03 2.066864454021219252e-17
1.321578845068379906e+03 3.150490717615446501e-17
1.321588810906735489e+03 4.234767958187660829e-17
1.321598776745091072e+03 5.056682551682302919e-17
1.321608742583446656e+03 5.359225163818946639e-17
1.321618708421802467e+03 4.967895688775516334e-17
1.321628674260158050e+03 3.933461607237171272e-17
1.321638640098513633e+03 2.489722688014709717e-17
1.321648605936869217e+03 9.686028095070611343e-18
1.321658571775225028e+03 -3.325560100741203148e-18
1.321668537613580611e+03 -1.232585952641076936e-17
1.321678503451936194e+03 -1.699197627278173732e-17
1.321688469290291778e+03 -1.774396548642894351e-17
1.321698435128647588e+03 -1.579978428715073418e-17
1.321708400967003172e+03 -1.228693846702510973e-17
1.321718366805358755e+03 -8.316578969017127755e-18
1.321728332643714339e+03 -4.390926269440965641e-18
1.321738298482070149e+03 -3.197745972994560070e-19
1.321748264320425733e+03 4.646219759555778716e-18
1.321758230158781316e+03 1.097810849403906641e-17
1.321768195997136900e+03 1.836729366346388508e-17
1.321778161835492710e+03 2.525222787090347731e-17
1.321788127673848294e+03 2.936425889088344090e-17
1.321798093512203877e+03 2.906999935834804328e-17
1.321808059350559461e+03 2.383902641231682020e-17
1.321818025188915271e+03 1.493358146312808451e-17
1.321827991027270855e+03 4.505624535208474306e-18
1.321837956865626438e+03 -5.185338312938983699e-18
1.321847922703982022e+03 -1.252728206916924923e-17
1.321857888542337832e+03 -1.676910172962708002e-17
1.321867854380693416e+03 -1.800171782177115728e-17
1.321877820219048999e+03 -1.668298593499296842e-17
1.321887786057404583e+03 -1.376727642407968042e-17
1.321897751895760393e+03 -1.033148079086081534e-17
1.321907717734115977e+03 -7.546290941836687087e-18
1.321917683572471560e+03 -6.353017041873310966e-18
1.321927649410827144e+03 -6.843954794322647699e-18
1.321937615249182954e+03 -8.496603870358019022e-18
1.321947581087538538e+03 -1.007956870389347684e-17
1.321957546925894121e+03 -1.034818511640562611e-17
1.321967512764249705e+03 -8.718369834430172894e-18
1.321977478602605515e+03 -5.234571103271661736e-18
1.321987444440961099e+03 -7.742528736809624400e-19
1.321997410279316682e+03 3.607161986626694161e-18
1.322007376117672266e+03 7.130798158939776885e-18
1.322017341956028076e+03 9.666687380174837552e-18
1.322027307794383660e+03 1.184001536289596342e-17
1.322037273632739243e+03 1.465325998957213700e-17
1.322047239471094827e+03 1.882212634046168991e-17
1.322057205309450637e+03 2.408927961151953761e-17
1.322067171147806221e+03 2.906442526559907842e-17
1.322077136986161804e+03 3.175211923991662831e-17
1.322087102824517387e+03 3.039975845219520176e-17
1.322097068662873198e+03 2.492369070322469332e-17
1.322107034501228782e+03 1.651079401229741691e-17
1.322117000339584365e+03 7.690209395341090405e-18
1.322126966177939948e+03 9.679637191626159637e-19
1.322136932016295759e+03 -2.360714279243659681e-18
1.322146897854651343e+03 -1.948448322754899390e-18
1.322156863693006926e+03 9.498817855116278056e-19
1.322166829531362509e+03 4.828003594384419976e-18
1.322176795369718320e+03 8.197724810599262982e-18
1.322186761208073904e+03 1.014213203961150165e-17
1.322196727046429487e+03 1.050755589604550395e-17
1.322206692884785070e+03 9.533193335128906225e-18
1.322216658723140881e+03 7.653934027848126671e-18
1.322226624561496465e+03 5.213831725098116634e-18
1.322236590399852048e+03 2.500198184685850436e-18
1.322246556238207631e+03 -1.123761075076322038e-19
1.322256522076563215e+03 -2.098022617566748056e-18
1.322266487914919026e+03 -2.956916414568105845e-18
1.322276453753274609e+03 -2.344898799359047613e-18
1.322286419591630192e+03 -2.893648785631323043e-19
1.322296385429986003e+03 3.248472100186964959e-18
1.322306351268341587e+03 8.253990702833852826e-18
1.322316317106697170e+03 1.483310856227787347e-17
1.322326282945052753e+03 2.232999058378832162e-17
1.322336248783408337e+03 2.923344070131360202e-17
1.322346214621764148e+03 3.355729647021366795e-17
1.322356180460119731e+03 3.348942276712583821e-17
1.322366146298475314e+03 2.917036059317327523e-17
1.322376112136831125e+03 2.211393555331429941e-17
1.322386077975186708e+03 1.491969433735271368e-17
1.322396043813542292e+03 9.708659499128134916e-18
1.322406009651897875e+03 7.179264186773031990e-18
1.322415975490253459e+03 6.749781806154626879e-18
1.322425941328609269e+03 7.153845528219971771e-18
1.322435907166964853e+03 7.275145917536905776e-18
1.322445873005320436e+03 6.569357975730807850e-18
1.322455838843676247e+03 5.038408318578975984e-18
1.322465804682031830e+03 2.884176132093347834e-18
1.322475770520387414e+03 3.682647947359961142e-19
1.322485736358742997e+03 -2.230839206295103853e-18
1.322495702197098581e+03 -4.434774268762774232e-18
1.322505668035454391e+03 -5.482814733067756196e-18
1.322515633873809975e+03 -4.845500834505369546e-18
1.322525599712165558e+03 -2.347153971590155412e-18
1.322535565550521369e+03 1.071298101712619024e-18
1.322545531388876952e+03 3.883060067588557779e-18
1.322555497227232536e+03 4.581382943544569159e-18
1.322565463065588119e+03 2.162158093800693495e-18
1.322575428903943703e+03 -3.047225033421261266e-18
1.322585394742299513e+03 -9.992633443364417041e-18
1.322595360580655097e+03 -1.716605983733336630e-17
1.322605326419010680e+03 -2.331806438828121852e-17
1.322615292257366264e+03 -2.778120383254706825e-17
1.322625258095722074e+03 -3.039573112417594888e-17
1.322635223934077658e+03 -3.125890082978381283e-17
1.322645189772433241e+03 -3.051005279282125915e-17
1.322655155610788825e+03 -2.811450408888093094e-17
1.322665121449144635e+03 -2.409485291326966709e-17
1.322675087287500219e+03 -1.851030278830517873e-17
1.322685053125855802e+03 -1.184045850695114082e-17
1.322695018964211386e+03 -4.729363469314513094e-18
1.322704984802567196e+03 2.088171130264070196e-18
1.322714950640922780e+03 8.058280576766475957e-18
1.322724916479278363e+03 1.305496101152736945e-17
1.322734882317633947e+03 1.698525528147417495e-17
1.322744848155989757e+03 1.980387063271342542e-17
1.322754813994345341e+03 2.113049749496880907e-17
1.322764779832700924e+03 2.080919766466566888e-17
1.322774745671056507e+03 1.912311037264813033e-17
1.322784711509412318e+03 1.727069125312184320e-17
1.322794677347767902e+03 1.694354841244428906e-17
1.322804643186123485e+03 1.936718173784847956e-17
1.322814609024479068e+03 2.451265732487726602e-17
1.322824574862834879e+03 3.091374582479425614e-17
1.322834540701190463e+03 3.653910791045637005e-17
1.322844506539546046e+03 4.009228714834075636e-17
1.322854472377901629e+03 4.187157763365374119e-17
1.322864438216257440e+03 4.328758850183716551e-17
1.322874404054613024e+03 4.577392467665319155e-17
1.322884369892968607e+03 4.965582894598361864e-17
1.322894335731324190e+03 5.361804979395701600e-17
1.322904301569680001e+03 5.528410155776827949e-17
1.322914267408035585e+03 5.272080797162317242e-17
1.322924233246391168e+03 4.462757962385220183e-17
1.322934199084746751e+03 3.210917611066961794e-17
1.322944164923102562e+03 1.720146111038175455e-17
1.322954130761458146e+03 2.806316012031950863e-18
1.322964096599813729e+03 -8.562533136128684865e-18
1.322974062438169312e+03 -1.568131248441071334e-17
1.322984028276525123e+03 -1.832408316299440637e-17
1.322993994114880707e+03 -1.744647620840865076e-17
1.323003959953236290e+03 -1.441342336561643929e-17
1.323013925791591873e+03 -1.062958811497205243e-17
1.323023891629947684e+03 -7.047591244647202236e-18
1.323033857468303268e+03 -3.930447651265939233e-18
1.323043823306658851e+03 -9.819136368707903061e-19
1.323053789145014434e+03 2.173065872541394730e-18
1.323063754983370245e+03 5.507151341356829507e-18
1.323073720821725829e+03 8.459516614476423064e-18
1.323083686660081412e+03 1.030731043533953921e-17
1.323093652498436995e+03 1.048365489463622877e-17
1.323103618336792806e+03 9.163370974134451546e-18
1.323113584175148389e+03 6.764891934461512426e-18
1.323123550013503973e+03 3.977617386869563367e-18
1.323133515851859556e+03 1.291209086556542509e-18
1.323143481690215367e+03 -1.001134702560441220e-18
1.323153447528570950e+03 -2.782025163884528437e-18
1.323163413366926534e+03 -4.228729518019708460e-18
1.323173379205282117e+03 -5.764696976899277431e-18
1.323183345043637928e+03 -7.890551293534697042e-18
1.323193310881993511e+03 -1.085841504196102411e-17
1.323203276720349095e+03 -1.435005956083776281e-17
1.323213242558704678e+03 -1.751399698111107778e-17
1.323223208397060489e+03 -1.929718114549140487e-17
1.323233174235416072e+03 -1.894216052631789975e-17
1.323243140073771656e+03 -1.622877022987170764e-17
1.323253105912127239e+03 -1.176033928293782421e-17
1.323263071750483050e+03 -6.561550965742013293e-18
1.323273037588838633e+03 -1.859856979528569763e-18
1.323283003427194217e+03 1.392777133158448027e-18
1.323292969265549800e+03 3.127452706971046586e-18
1.323302935103905611e+03 4.074680571108840144e-18
1.323312900942261194e+03 5.852090875315249573e-18
1.323322866780616778e+03 1.043602148963154667e-17
1.323332832618972361e+03 1.878297779039366792e-17
1.323342798457328172e+03 3.063340113363442725e-17
1.323352764295683755e+03 4.353485927112946639e-17
1.323362730134039339e+03 5.383756120004450039e-17
1.323372695972394922e+03 5.821398027947703659e-17
1.323382661810750733e+03 5.470196760479573111e-17
1.323392627649106316e+03 4.400077748709473046e-17
1.323402593487461900e+03 2.875135485581645476e-17
1.323412559325817483e+03 1.256530788904946971e-17
1.323422525164173294e+03 -1.239071869664711326e-18
1.323432491002528877e+03 -1.040362720276355600e-17
1.323442456840884461e+03 -1.421142519796800593e-17
1.323452422679240044e+03 -1.287410803853544140e-17
1.323462388517595855e+03 -7.986485723329250906e-18
1.323472354355951438e+03 -1.583769868372774790e-18
1.323482320194307022e+03 3.919387479033889108e-18
1.323492286032662605e+03 6.533723633410086524e-18
1.323502251871018416e+03 5.900244897661748833e-18
1.323512217709373999e+03 2.807974575108837434e-18
1.323522183547729583e+03 -6.236235940791711705e-19
1.323532149386085166e+03 -2.311511830251614171e-18
1.323542115224440977e+03 -1.203115611575644339e-18
1.323552081062796560e+03 2.709738558572246593e-18
1.323562046901152144e+03 8.168902515139503459e-18
1.323572012739507727e+03 1.344143637916867743e-17
1.323581978577863538e+03 1.679273101759319469e-17
1.323591944416219121e+03 1.693247181839144958e-17
1.323601910254574705e+03 1.351945646321513868e-17
1.323611876092930288e+03 7.316214657044057296e-18
1.323621841931286099e+03 -4.981835338673422362e-20
1.323631807769641682e+03 -6.595634167522318621e-18
1.323641773607997266e+03 -1.071471876339221134e-17
1.323651739446352849e+03 -1.188368160521262992e-17
1.323661705284708660e+03 -1.038563613686585615e-17
1.323671671123064243e+03 -7.420344488787839402e-18
1.323681636961419827e+03 -4.192034885760949672e-18
1.323691602799775410e+03 -1.687691579531064037e-18
1.323701568638131221e+03 -5.776567675527245829e-19
1.323711534476486804e+03 -9.803842718270031557e-19
1.323721500314842388e+03 -2.901761174412323239e-18
1.323731466153197971e+03 -5.834322826752533678e-18
1.323741431991553782e+03 -9.015164863150084697e-18
1.323751397829909365e+03 -1.147117438916805997e-17
1.323761363668264949e+03 -1.236823289982973453e-17
1.323771329506620532e+03 -1.152448382128237161e-17
1.323781295344976343e+03 -9.403751902537448808e-18
1.323791261183331926e+03 -6.933895679571068357e-18
1.323801227021687509e+03 -4.912298161877134958e-18
1.323811192860043093e+03 -3.513691478935997445e-18
1.323821158698398904e+03 -2.203843112750298341e-18
1.323831124536754487e+03 -1.916585356502511860e-19
1.323841090375110070e+03 2.847228600986452589e-18
1.323851056213465654e+03 6.405205742083643978e-18
1.323861022051821465e+03 9.219346060862531487e-18
1.323870987890177048e+03 9.868042767295977685e-18
1.323880953728532631e+03 7.886403998684499955e-18
1.323890919566888215e+03 3.622195867877552230e-18
1.323900885405244026e+03 -1.394729886786657205e-18
1.323910851243599609e+03 -5.575840530205712370e-18
1.323920817081955192e+03 -8.018306646039126770e-18
1.323930782920310776e+03 -8.697464470349345288e-18
1.323940748758666587e+03 -8.601530268305314982e-18
1.323950714597022170e+03 -8.894416734341616527e-18
1.323960680435377753e+03 -1.026868597557897469e-17
1.323970646273733337e+03 -1.261923860175314085e-17
1.323980612112089148e+03 -1.509998934918275208e-17
1.323990577950444731e+03 -1.664506250742567552e-17
1.324000543788800314e+03 -1.653200588964268085e-17
1.324010509627155898e+03 -1.475017079125900492e-17
1.324020475465511709e+03 -1.193231379940969410e-17
1.324030441303867292e+03 -9.068150116997440515e-18
1.324040407142222875e+03 -6.889562788240867462e-18
1.324050372980578459e+03 -5.379299334303111622e-18
1.324060338818934270e+03 -3.801507519321812387e-18
1.324070304657289853e+03 -1.204488201343701260e-18
1.324080270495645436e+03 2.913892165376683469e-18
1.324090236334001020e+03 7.796121746461717943e-18
1.324100202172356830e+03 1.180954188078091022e-17
1.324110168010712414e+03 1.338231677687924354e-17
1.324120133849067997e+03 1.164984603008137261e-17
1.324130099687423581e+03 7.467943242331431741e-18
1.324140065525779391e+03 2.440750194032403561e-18
1.324150031364134975e+03 -1.817210825513819927e-18
1.324159997202490558e+03 -4.611680783734996090e-18
1.324169963040846142e+03 -6.407743909720322374e-18
1.324179928879201952e+03 -8.203415130502641022e-18
1.324189894717557536e+03 -1.074518483621254351e-17
1.324199860555913119e+03 -1.400348880109975624e-17
1.324209826394268703e+03 -1.721871901226227642e-17
1.324219792232624513e+03 -1.937615375782360432e-17
1.324229758070980097e+03 -1.973035341806038122e-17
1.324239723909335680e+03 -1.834270331809129228e-17
1.324249689747691264e+03 -1.587607580715434280e-17
1.324259655586047074e+03 -1.346768118023633386e-17
1.324269621424402658e+03 -1.210295831073120425e-17
1.324279587262758241e+03 -1.201766664510196305e-17
1.324289553101113825e+03 -1.283036560873234070e-17
1.324299518939469635e+03 -1.363147522539023335e-17
1.324309484777825219e+03 -1.372232296239511862e-17
1.324319450616180802e+03 -1.310540989975792033e-17
1.324329416454536386e+03 -1.236396337448049870e-17
1.324339382292892196e+03 -1.224319272913914782e-17
1.324349348131247780e+03 -1.307954505271115412e-17
1.324359313969603363e+03 -1.446114272055304380e-17
1.324369279807958947e+03 -1.553294297097649207e-17
1.324379245646314757e+03 -1.555722451567899597e-17
1.324389211484670341e+03 -1.436039865397576427e-17
1.324399177323025924e+03 -1.234256334205578816e-17
1.324409143161381508e+03 -1.008539775285398881e-17
1.324419108999737318e+03 -7.822464960958059616e-18
1.324429074838092902e+03 -5.277311945326109043e-18
1.324439040676448485e+03 -1.859122595367138362e-18
1.324449006514804069e+03 2.778619339399728444e-18
1.324458972353159879e+03 8.595613217945303498e-18
1.324468938191515463e+03 1.491476976225180249e-17
1.324478904029871046e+03 2.081492615537968118e-17
1.324488869868226629e+03 2.545375046217044607e-17
1.324498835706582440e+03 2.803612337430879970e-17
1.324508801544938024e+03 2.825779987409846279e-17
1.324518767383293607e+03 2.569837556710732866e-17
1.324528733221649190e+03 2.035788740302332062e-17
1.324538699060005001e+03 1.231169060801517672e-17
1.324548664898360585e+03 2.317875336873554049e-18
1.324558630736716168e+03 -8.447906864260128558e-18
1.324568596575071751e+03 -1.858684677144057252e-17
1.324578562413427562e+03 -2.695825396493266467e-17
1.324588528251783146e+03 -3.299892392308986579e-17
1.324598494090138729e+03 -3.672916184784852097e-17
1.324608459928494312e+03 -3.839371714254289952e-17
